"","event_date","event_type","country"
"14555",2023-01-28,"Protests","Germany"
"14556",2023-01-28,"Protests","Germany"
"14557",2023-01-28,"Riots","Germany"
"14558",2023-01-29,"Protests","Germany"
"14559",2023-01-29,"Protests","Germany"
"14560",2023-01-29,"Protests","Germany"
"14561",2023-01-29,"Strategic developments","Germany"
"14562",2023-01-30,"Strategic developments","Germany"
"14563",2023-01-30,"Protests","Germany"
"14564",2023-01-30,"Protests","Germany"
"14565",2023-01-30,"Protests","Germany"
"14566",2023-01-30,"Protests","Germany"
"14567",2023-01-30,"Protests","Germany"
"14568",2023-01-30,"Protests","Germany"
"14569",2023-01-30,"Protests","Germany"
"14570",2023-01-30,"Protests","Germany"
"14571",2023-01-30,"Protests","Germany"
"14572",2023-01-30,"Protests","Germany"
"14573",2023-01-30,"Protests","Germany"
"14574",2023-01-31,"Protests","Germany"
"14575",2023-01-31,"Protests","Germany"
"14576",2023-01-31,"Protests","Germany"
"14577",2023-01-31,"Protests","Germany"
"14578",2023-01-31,"Protests","Germany"
"14579",2023-01-31,"Riots","Germany"
"14580",2023-01-31,"Protests","Germany"
"14581",2023-02-01,"Strategic developments","Germany"
"14582",2023-02-01,"Protests","Germany"
"14583",2023-02-02,"Protests","Germany"
"14584",2023-02-02,"Protests","Germany"
"14585",2023-02-02,"Strategic developments","Germany"
"14586",2023-02-02,"Protests","Germany"
"14587",2023-02-02,"Protests","Germany"
"14588",2023-02-02,"Protests","Germany"
"14589",2023-02-02,"Protests","Germany"
"14590",2023-02-02,"Protests","Germany"
"14591",2023-02-02,"Protests","Germany"
"14592",2023-02-02,"Strategic developments","Germany"
"14593",2023-02-02,"Protests","Germany"
"14594",2023-02-02,"Protests","Germany"
"14595",2023-02-03,"Protests","Germany"
"14596",2023-02-03,"Protests","Germany"
"14597",2023-02-03,"Protests","Germany"
"14598",2023-02-03,"Protests","Germany"
"14599",2023-02-03,"Protests","Germany"
"14600",2023-02-03,"Protests","Germany"
"14601",2023-02-03,"Protests","Germany"
"14602",2023-02-03,"Protests","Germany"
"14603",2023-02-03,"Protests","Germany"
"14604",2023-02-03,"Protests","Germany"
"14605",2023-02-04,"Protests","Germany"
"14606",2023-02-04,"Protests","Germany"
"14607",2023-02-04,"Protests","Germany"
"14608",2023-02-04,"Protests","Germany"
"14609",2023-02-04,"Protests","Germany"
"14610",2023-02-04,"Protests","Germany"
"14611",2023-02-04,"Protests","Germany"
"14612",2023-02-04,"Protests","Germany"
"14613",2023-02-05,"Protests","Germany"
"14614",2023-02-05,"Protests","Germany"
"14615",2023-02-05,"Protests","Germany"
"14616",2023-02-05,"Protests","Germany"
"14617",2023-02-05,"Protests","Germany"
"14618",2023-02-05,"Protests","Germany"
"14619",2023-02-05,"Protests","Germany"
"14620",2023-02-06,"Protests","Germany"
"14621",2023-02-06,"Protests","Germany"
"14622",2023-02-06,"Protests","Germany"
"14623",2023-02-06,"Protests","Germany"
"14624",2023-02-06,"Protests","Germany"
"14625",2023-02-06,"Protests","Germany"
"14626",2023-02-06,"Protests","Germany"
"14627",2023-02-06,"Protests","Germany"
"14628",2023-02-06,"Protests","Germany"
"14629",2023-02-06,"Protests","Germany"
"14630",2023-02-06,"Protests","Germany"
"14631",2023-02-06,"Protests","Germany"
"14632",2023-02-06,"Protests","Germany"
"14633",2023-02-06,"Protests","Germany"
"14634",2023-02-06,"Protests","Germany"
"14635",2023-02-06,"Protests","Germany"
"14636",2023-02-06,"Protests","Germany"
"14637",2023-02-06,"Protests","Germany"
"14638",2023-02-06,"Protests","Germany"
"14639",2023-02-06,"Protests","Germany"
"14640",2023-02-06,"Protests","Germany"
"14641",2023-02-06,"Protests","Germany"
"14642",2023-02-06,"Protests","Germany"
"14643",2023-02-06,"Protests","Germany"
"14644",2023-02-06,"Protests","Germany"
"14645",2023-02-06,"Protests","Germany"
"14646",2023-02-06,"Protests","Germany"
"14647",2023-02-06,"Protests","Germany"
"14648",2023-02-06,"Protests","Germany"
"14649",2023-02-06,"Protests","Germany"
"14650",2023-02-06,"Protests","Germany"
"14651",2023-02-07,"Protests","Germany"
"14652",2023-02-07,"Protests","Germany"
"14653",2023-02-07,"Protests","Germany"
"14654",2023-02-07,"Protests","Germany"
"14655",2023-02-07,"Protests","Germany"
"14656",2023-02-07,"Protests","Germany"
"14657",2023-02-07,"Protests","Germany"
"14658",2023-02-07,"Protests","Germany"
"14659",2023-02-07,"Protests","Germany"
"14660",2023-02-07,"Protests","Germany"
"14661",2023-02-07,"Protests","Germany"
"14662",2023-02-07,"Protests","Germany"
"14663",2023-02-07,"Protests","Germany"
"14664",2023-02-07,"Protests","Germany"
"14665",2023-02-07,"Protests","Germany"
"14666",2023-02-07,"Protests","Germany"
"14667",2023-02-07,"Protests","Germany"
"14668",2023-02-07,"Strategic developments","Germany"
"14669",2023-02-07,"Protests","Germany"
"14670",2023-02-07,"Protests","Germany"
"14671",2023-02-08,"Protests","Germany"
"14672",2023-02-08,"Protests","Germany"
"14673",2023-02-08,"Protests","Germany"
"14674",2023-02-08,"Protests","Germany"
"14675",2023-02-08,"Protests","Germany"
"14676",2023-02-08,"Protests","Germany"
"14677",2023-02-08,"Protests","Germany"
"14678",2023-02-08,"Protests","Germany"
"14679",2023-02-08,"Protests","Germany"
"14680",2023-02-09,"Protests","Germany"
"14681",2023-02-09,"Protests","Germany"
"14682",2023-02-09,"Protests","Germany"
"14683",2023-02-09,"Protests","Germany"
"14684",2023-02-09,"Protests","Germany"
"14685",2023-02-09,"Protests","Germany"
"14686",2023-02-09,"Protests","Germany"
"14687",2023-02-09,"Protests","Germany"
"14688",2023-02-09,"Protests","Germany"
"14689",2023-02-09,"Protests","Germany"
"14690",2023-02-09,"Protests","Germany"
"14691",2023-02-09,"Protests","Germany"
"14692",2023-02-09,"Strategic developments","Germany"
"14693",2023-02-09,"Protests","Germany"
"14694",2023-02-09,"Protests","Germany"
"14695",2023-02-09,"Protests","Germany"
"14696",2023-02-09,"Protests","Germany"
"14697",2023-02-09,"Protests","Germany"
"14698",2023-02-10,"Strategic developments","Germany"
"14699",2023-02-10,"Protests","Germany"
"14700",2023-02-10,"Protests","Germany"
"14701",2023-02-10,"Protests","Germany"
"14702",2023-02-10,"Riots","Germany"
"14703",2023-02-10,"Protests","Germany"
"14704",2023-02-10,"Protests","Germany"
"14705",2023-02-10,"Protests","Germany"
"14706",2023-02-10,"Protests","Germany"
"14707",2023-02-10,"Protests","Germany"
"14708",2023-02-10,"Protests","Germany"
"14709",2023-02-11,"Protests","Germany"
"14710",2023-02-11,"Protests","Germany"
"14711",2023-02-11,"Protests","Germany"
"14712",2023-02-11,"Protests","Germany"
"14713",2023-02-11,"Protests","Germany"
"14714",2023-02-11,"Protests","Germany"
"14715",2023-02-11,"Protests","Germany"
"14716",2023-02-11,"Strategic developments","Germany"
"14717",2023-02-11,"Protests","Germany"
"14718",2023-02-11,"Protests","Germany"
"14719",2023-02-11,"Protests","Germany"
"14720",2023-02-11,"Protests","Germany"
"14721",2023-02-12,"Protests","Germany"
"14722",2023-02-13,"Protests","Germany"
"14723",2023-02-13,"Protests","Germany"
"14724",2023-02-13,"Protests","Germany"
"14725",2023-02-13,"Protests","Germany"
"14726",2023-02-13,"Protests","Germany"
"14727",2023-02-13,"Protests","Germany"
"14728",2023-02-13,"Protests","Germany"
"14729",2023-02-13,"Protests","Germany"
"14730",2023-02-13,"Protests","Germany"
"14731",2023-02-13,"Protests","Germany"
"14732",2023-02-13,"Protests","Germany"
"14733",2023-02-13,"Protests","Germany"
"14734",2023-02-13,"Protests","Germany"
"14735",2023-02-13,"Protests","Germany"
"14736",2023-02-13,"Protests","Germany"
"14737",2023-02-13,"Protests","Germany"
"14738",2023-02-13,"Protests","Germany"
"14739",2023-02-13,"Protests","Germany"
"14740",2023-02-14,"Protests","Germany"
"14741",2023-02-14,"Protests","Germany"
"14742",2023-02-14,"Protests","Germany"
"14743",2023-02-14,"Protests","Germany"
"14744",2023-02-14,"Protests","Germany"
"14745",2023-02-14,"Protests","Germany"
"14746",2023-02-14,"Protests","Germany"
"14747",2023-02-14,"Protests","Germany"
"14748",2023-02-14,"Protests","Germany"
"14749",2023-02-14,"Protests","Germany"
"14750",2023-02-14,"Protests","Germany"
"14751",2023-02-14,"Protests","Germany"
"14752",2023-02-14,"Protests","Germany"
"14753",2023-02-14,"Protests","Germany"
"14754",2023-02-14,"Protests","Germany"
"14755",2023-02-14,"Protests","Germany"
"14756",2023-02-14,"Protests","Germany"
"14757",2023-02-14,"Protests","Germany"
"14758",2023-02-14,"Protests","Germany"
"14759",2023-02-14,"Protests","Germany"
"14760",2023-02-14,"Protests","Germany"
"14761",2023-02-15,"Strategic developments","Germany"
"14762",2023-02-15,"Protests","Germany"
"14763",2023-02-15,"Protests","Germany"
"14764",2023-02-15,"Protests","Germany"
"14765",2023-02-15,"Protests","Germany"
"14766",2023-02-15,"Protests","Germany"
"14767",2023-02-15,"Protests","Germany"
"14768",2023-02-15,"Protests","Germany"
"14769",2023-02-15,"Protests","Germany"
"14770",2023-02-15,"Protests","Germany"
"14771",2023-02-15,"Protests","Germany"
"14772",2023-02-15,"Protests","Germany"
"14773",2023-02-15,"Protests","Germany"
"14774",2023-02-15,"Protests","Germany"
"14775",2023-02-15,"Protests","Germany"
"14776",2023-02-15,"Protests","Germany"
"14777",2023-02-15,"Protests","Germany"
"14778",2023-02-15,"Protests","Germany"
"14779",2023-02-15,"Protests","Germany"
"14780",2023-02-15,"Protests","Germany"
"14781",2023-02-15,"Protests","Germany"
"14782",2023-02-15,"Protests","Germany"
"14783",2023-02-15,"Protests","Germany"
"14784",2023-02-15,"Protests","Germany"
"14785",2023-02-16,"Protests","Germany"
"14786",2023-02-16,"Protests","Germany"
"14787",2023-02-16,"Protests","Germany"
"14788",2023-02-16,"Protests","Germany"
"14789",2023-02-16,"Protests","Germany"
"14790",2023-02-16,"Protests","Germany"
"14791",2023-02-16,"Protests","Germany"
"14792",2023-02-16,"Protests","Germany"
"14793",2023-02-16,"Protests","Germany"
"14794",2023-02-16,"Protests","Germany"
"14795",2023-02-16,"Protests","Germany"
"14796",2023-02-16,"Protests","Germany"
"14797",2023-02-16,"Protests","Germany"
"14798",2023-02-16,"Protests","Germany"
"14799",2023-02-16,"Protests","Germany"
"14800",2023-02-17,"Protests","Germany"
"14801",2023-02-17,"Protests","Germany"
"14802",2023-02-17,"Protests","Germany"
"14803",2023-02-17,"Protests","Germany"
"14804",2023-02-17,"Protests","Germany"
"14805",2023-02-17,"Protests","Germany"
"14806",2023-02-17,"Protests","Germany"
"14807",2023-02-17,"Protests","Germany"
"14808",2023-02-17,"Protests","Germany"
"14809",2023-02-17,"Protests","Germany"
"14810",2023-02-18,"Protests","Germany"
"14811",2023-02-18,"Protests","Germany"
"14812",2023-02-18,"Protests","Germany"
"14813",2023-02-18,"Protests","Germany"
"14814",2023-02-18,"Protests","Germany"
"14815",2023-02-18,"Protests","Germany"
"14816",2023-02-18,"Protests","Germany"
"14817",2023-02-18,"Protests","Germany"
"14818",2023-02-18,"Protests","Germany"
"14819",2023-02-18,"Protests","Germany"
"14820",2023-02-18,"Protests","Germany"
"14821",2023-02-18,"Protests","Germany"
"14822",2023-02-18,"Protests","Germany"
"14823",2023-02-18,"Protests","Germany"
"14824",2023-02-18,"Protests","Germany"
"14825",2023-02-19,"Protests","Germany"
"14826",2023-02-19,"Riots","Germany"
"14827",2023-02-19,"Protests","Germany"
"14828",2023-02-19,"Protests","Germany"
"14829",2023-02-19,"Protests","Germany"
"14830",2023-02-19,"Protests","Germany"
"14831",2023-02-19,"Protests","Germany"
"14832",2023-02-19,"Protests","Germany"
"14833",2023-02-19,"Protests","Germany"
"14834",2023-02-19,"Protests","Germany"
"14835",2023-02-20,"Protests","Germany"
"14836",2023-02-20,"Protests","Germany"
"14837",2023-02-20,"Protests","Germany"
"14838",2023-02-20,"Protests","Germany"
"14839",2023-02-20,"Protests","Germany"
"14840",2023-02-20,"Protests","Germany"
"14841",2023-02-20,"Protests","Germany"
"14842",2023-02-20,"Protests","Germany"
"14843",2023-02-20,"Protests","Germany"
"14844",2023-02-20,"Protests","Germany"
"14845",2023-02-20,"Protests","Germany"
"14846",2023-02-20,"Protests","Germany"
"14847",2023-02-20,"Protests","Germany"
"14848",2023-02-20,"Protests","Germany"
"14849",2023-02-20,"Protests","Germany"
"14850",2023-02-20,"Protests","Germany"
"14851",2023-02-21,"Protests","Germany"
"14852",2023-02-21,"Protests","Germany"
"14853",2023-02-21,"Protests","Germany"
"14854",2023-02-21,"Protests","Germany"
"14855",2023-02-21,"Protests","Germany"
"14856",2023-02-21,"Protests","Germany"
"14857",2023-02-21,"Protests","Germany"
"14858",2023-02-21,"Protests","Germany"
"14859",2023-02-21,"Protests","Germany"
"14860",2023-02-21,"Protests","Germany"
"14861",2023-02-21,"Protests","Germany"
"14862",2023-02-21,"Protests","Germany"
"14863",2023-02-21,"Protests","Germany"
"14864",2023-02-21,"Protests","Germany"
"14865",2023-02-21,"Protests","Germany"
"14866",2023-02-21,"Protests","Germany"
"14867",2023-02-21,"Protests","Germany"
"14868",2023-02-21,"Protests","Germany"
"14869",2023-02-21,"Protests","Germany"
"14870",2023-02-22,"Protests","Germany"
"14871",2023-02-22,"Strategic developments","Germany"
"14872",2023-02-22,"Protests","Germany"
"14873",2023-02-22,"Protests","Germany"
"14874",2023-02-22,"Protests","Germany"
"14875",2023-02-22,"Protests","Germany"
"14876",2023-02-22,"Protests","Germany"
"14877",2023-02-22,"Protests","Germany"
"14878",2023-02-22,"Protests","Germany"
"14879",2023-02-22,"Protests","Germany"
"14880",2023-02-22,"Protests","Germany"
"14881",2023-02-22,"Protests","Germany"
"14882",2023-02-23,"Protests","Germany"
"14883",2023-02-23,"Protests","Germany"
"14884",2023-02-23,"Protests","Germany"
"14885",2023-02-23,"Protests","Germany"
"14886",2023-02-23,"Protests","Germany"
"14887",2023-02-23,"Protests","Germany"
"14888",2023-02-23,"Protests","Germany"
"14889",2023-02-24,"Protests","Germany"
"14890",2023-02-24,"Protests","Germany"
"14891",2023-02-24,"Protests","Germany"
"14892",2023-02-24,"Protests","Germany"
"14893",2023-02-24,"Protests","Germany"
"14894",2023-02-24,"Protests","Germany"
"14895",2023-02-24,"Protests","Germany"
"14896",2023-02-24,"Protests","Germany"
"14897",2023-02-24,"Protests","Germany"
"14898",2023-02-24,"Protests","Germany"
"14899",2023-02-24,"Protests","Germany"
"14900",2023-02-24,"Protests","Germany"
"14901",2023-02-24,"Protests","Germany"
"14902",2023-02-24,"Protests","Germany"
"14903",2023-02-24,"Protests","Germany"
"14904",2023-02-24,"Protests","Germany"
"14905",2023-02-24,"Protests","Germany"
"14906",2023-02-24,"Protests","Germany"
"14907",2023-02-24,"Protests","Germany"
"14908",2023-02-24,"Protests","Germany"
"14909",2023-02-24,"Protests","Germany"
"14910",2023-02-24,"Protests","Germany"
"14911",2023-02-24,"Protests","Germany"
"14912",2023-02-24,"Protests","Germany"
"14913",2023-02-24,"Protests","Germany"
"14914",2023-02-24,"Protests","Germany"
"14915",2023-02-24,"Protests","Germany"
"14916",2023-02-24,"Protests","Germany"
"14917",2023-02-24,"Protests","Germany"
"14918",2023-02-24,"Protests","Germany"
"14919",2023-02-24,"Protests","Germany"
"14920",2023-02-24,"Protests","Germany"
"14921",2023-02-24,"Protests","Germany"
"14922",2023-02-24,"Protests","Germany"
"14923",2023-02-24,"Protests","Germany"
"14924",2023-02-24,"Protests","Germany"
"14925",2023-02-24,"Protests","Germany"
"14926",2023-02-24,"Protests","Germany"
"14927",2023-02-24,"Protests","Germany"
"14928",2023-02-24,"Protests","Germany"
"14929",2023-02-24,"Protests","Germany"
"14930",2023-02-24,"Protests","Germany"
"14931",2023-02-24,"Protests","Germany"
"14932",2023-02-24,"Protests","Germany"
"14933",2023-02-24,"Protests","Germany"
"14934",2023-02-24,"Protests","Germany"
"14935",2023-02-24,"Protests","Germany"
"14936",2023-02-24,"Protests","Germany"
"14937",2023-02-24,"Protests","Germany"
"14938",2023-02-24,"Protests","Germany"
"14939",2023-02-24,"Protests","Germany"
"14940",2023-02-24,"Protests","Germany"
"14941",2023-02-24,"Protests","Germany"
"14942",2023-02-24,"Protests","Germany"
"14943",2023-02-24,"Protests","Germany"
"14944",2023-02-24,"Protests","Germany"
"14945",2023-02-24,"Protests","Germany"
"14946",2023-02-24,"Protests","Germany"
"14947",2023-02-24,"Protests","Germany"
"14948",2023-02-24,"Protests","Germany"
"14949",2023-02-24,"Protests","Germany"
"14950",2023-02-24,"Protests","Germany"
"14951",2023-02-24,"Protests","Germany"
"14952",2023-02-24,"Protests","Germany"
"14953",2023-02-24,"Protests","Germany"
"14954",2023-02-24,"Protests","Germany"
"14955",2023-02-24,"Protests","Germany"
"14956",2023-02-24,"Protests","Germany"
"14957",2023-02-24,"Protests","Germany"
"14958",2023-02-24,"Protests","Germany"
"14959",2023-02-24,"Protests","Germany"
"14960",2023-02-24,"Protests","Germany"
"14961",2023-02-24,"Protests","Germany"
"14962",2023-02-24,"Protests","Germany"
"14963",2023-02-24,"Protests","Germany"
"14964",2023-02-24,"Protests","Germany"
"14965",2023-02-24,"Protests","Germany"
"14966",2023-02-24,"Protests","Germany"
"14967",2023-02-24,"Protests","Germany"
"14968",2023-02-24,"Protests","Germany"
"14969",2023-02-24,"Protests","Germany"
"14970",2023-02-25,"Protests","Germany"
"14971",2023-02-25,"Protests","Germany"
"14972",2023-02-25,"Protests","Germany"
"14973",2023-02-25,"Protests","Germany"
"14974",2023-02-25,"Protests","Germany"
"14975",2023-02-25,"Protests","Germany"
"14976",2023-02-25,"Protests","Germany"
"14977",2023-02-25,"Protests","Germany"
"14978",2023-02-25,"Protests","Germany"
"14979",2023-02-25,"Protests","Germany"
"14980",2023-02-25,"Protests","Germany"
"14981",2023-02-25,"Protests","Germany"
"14982",2023-02-25,"Protests","Germany"
"14983",2023-02-25,"Riots","Germany"
"14984",2023-02-26,"Protests","Germany"
"14985",2023-02-26,"Protests","Germany"
"14986",2023-02-26,"Protests","Germany"
"14987",2023-02-26,"Protests","Germany"
"14988",2023-02-26,"Protests","Germany"
"14989",2023-02-26,"Protests","Germany"
"14990",2023-02-26,"Protests","Germany"
"14991",2023-02-27,"Protests","Germany"
"14992",2023-02-27,"Protests","Germany"
"14993",2023-02-27,"Protests","Germany"
"14994",2023-02-27,"Protests","Germany"
"14995",2023-02-27,"Protests","Germany"
"14996",2023-02-27,"Protests","Germany"
"14997",2023-02-27,"Protests","Germany"
"14998",2023-02-27,"Protests","Germany"
"14999",2023-02-27,"Protests","Germany"
"15000",2023-02-27,"Protests","Germany"
"15001",2023-02-27,"Protests","Germany"
"15002",2023-02-27,"Protests","Germany"
"15003",2023-02-27,"Protests","Germany"
"15004",2023-02-27,"Protests","Germany"
"15005",2023-02-27,"Protests","Germany"
"15006",2023-02-27,"Protests","Germany"
"15007",2023-02-27,"Protests","Germany"
"15008",2023-02-27,"Protests","Germany"
