report_id,coder_id,article_id,city,event_date,side,tactics,participants,num_participants,part_violence,police_eng,end_activity,dist_cause,slogans
825,04,1539560935Wuppertal_article_50,Wuppertal,2015-03-14,pro-pegida,demonstration,Pegida;right-wing extremists;hooligans,800,2,2,2,Attack on police forces,NA
826,04,1539560935Wuppertal_article_50,Wuppertal,2015-03-14,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
827,04,1539560911Wuppertal_article_49,Wuppertal,2015-03-14,pro-pegida,demonstration,Pegida;hooligans,800,2,2,2,Attack on police forces,Wir sind das Volk;Lügenpresse
828,04,1539560911Wuppertal_article_49,Wuppertal,2015-03-14,anti-pegida,demonstration,Initiative für Demokratie und Toleranz,NA,NA,NA,NA,NA,NA
829,04,1539560865Wuppertal_article_47,Wuppertal,2015-03-14,pro-pegida,demonstration,Pegida;right-wing extremists,NA,NA,NA,NA,NA,NA
830,04,1539560865Wuppertal_article_47,Wuppertal,2015-03-14,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
831,04,1539560842Wuppertal_article_46,Wuppertal,2015-03-14,pro-pegida,demonstration,Pegida;right-wing extremists;hooligans,800,2,2,2,Attack on police forces,NA
832,04,1539560842Wuppertal_article_46,Wuppertal,2015-03-14,anti-pegida,demonstration,Antifa,NA,NA,NA,NA,NA,NA
833,04,1539560819Wuppertal_article_45,Wuppertal,2015-03-14,pro-pegida,demonstration,hooligans,NA,3,2,NA,NA,NA
834,04,1539560819Wuppertal_article_45,Wuppertal,2015-03-14,anti-pegida,demonstration,left-wing extremists,NA,3,2,NA,NA,NA
835,04,1539560797Wuppertal_article_44,Wuppertal,2015-03-14,pro-pegida,demonstration,Pegida;Hogesa,NA,NA,NA,NA,NA,NA
836,04,1539560797Wuppertal_article_44,Wuppertal,2015-03-14,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
837,04,1539560773Wuppertal_article_43,Wuppertal,2015-03-14,pro-pegida,demonstration,Pegida;right-wing extremists;Hogesa,800,2,2,2,Attack on police forces,Wir sind das Volk
838,04,1539560773Wuppertal_article_43,Wuppertal,2015-03-14,anti-pegida,demonstration,Stadt Wuppertal;Wuppertaler Bündnis gegen Nazis,2000,NA,NA,NA,NA,NA
839,04,1539560726Wuppertal_article_41,Wuppertal,2015-03-14,pro-pegida,demonstration,Pegida;Hogesa,NA,2,NA,2,Attack on police forces,NA
840,04,1539560542Wuppertal_article_38,Wuppertal,2015-03-14,pro-pegida,demonstration,Pegida,NA,NA,NA,2,Excessive violence,NA
841,04,1539560396Wuppertal_article_36,Wuppertal,2015-03-14,pro-pegida,demonstration,Pegida;Hogesa,NA,NA,NA,NA,NA,NA
842,04,1539560370Wuppertal_article_35,Wuppertal,2015-03-14,pro-pegida,demonstration,Pegida;Hogesa,NA,NA,NA,NA,NA,NA
843,04,1539560370Wuppertal_article_35,Wuppertal,2015-03-14,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
844,03,1528895396Görlitz_article_195,Görlitz,2014-12-20,anti-pegida,demonstration,NA,300,NA,NA,NA,NA,NA
845,03,1528895372Görlitz_article_194,Görlitz,2014-12-22,anti-pegida,demonstration,NA,200,NA,NA,NA,NA,NA
846,03,1528888465Görlitz_article_125,Görlitz,2015-06-10,pro-pegida,demonstration,NA,1000,NA,NA,NA,NA,NA
847,03,1528888465Görlitz_article_125,Görlitz,2015-06-10,anti-pegida,demonstration,NA,500,NA,NA,NA,NA,NA
848,03,1528887673Görlitz_article_91,Görlitz,2015-11-14,pro-pegida,demonstration,Görlitz bewegt sich,NA,0,0,0,NA,NA
849,03,1528887673Görlitz_article_91,Görlitz,2015-11-14,anti-pegida,demonstration,NA,NA,0,0,0,NA,NA
850,03,1528887630Görlitz_article_89,Görlitz,2015-11-14,pro-pegida,demonstration;moment of silence,Görlitz bewegt sich;Pegida,2833.333333333333,3,1,1,Physical attacks on protesters,Merkel muss weg;Wir sind das Volk
851,03,1528887630Görlitz_article_89,Görlitz,2015-11-14,anti-pegida,demonstration;moment of silence,Sport fit,150,NA,0,0,NA,"Ihr seid das Volk, wir sind Volker;Esst mehr Rübenkresse;Esst mehr besorgte Burger;Zu Risiken und Nebenwirkungen von Nazi-Aufmärschen lesen Sie ein Geschichtsbuch oder fragen Sie Ihre Großeltern"
852,03,1528887405Görlitz_article_79,Görlitz,2015-12-26,pro-pegida,demonstration,Görlitz bewegt sich,350,0,NA,NA,NA,NA
853,03,1527501794Freiburg_article_157,Freiburg,2015-01-23,anti-pegida,demonstration,NA,20000,NA,NA,NA,NA,NA
854,03,1527501257Freiburg_article_156,Freiburg,2015-01-23,anti-pegida,demonstration,parties;organizations;Stadt Freiburg,20000,1,NA,NA,NA,NA
855,03,1527501237Freiburg_article_155,Freiburg,2015-01-23,anti-pegida,demonstration,Stadt Freiburg;Universität Freiburg;parties,20000,0,NA,1,too many participants,Euer doofes Abendland reicht nicht mal bis zum Tellerrand;Für Vielfalt gegen Einfalt;Besser mehr Menschenrechte als mehr rechte Menschen
856,03,1527501215Freiburg_article_154,Freiburg,2015-01-23,anti-pegida,demonstration,NA,20000,NA,NA,NA,NA,NA
857,03,1527501190Freiburg_article_153,Freiburg,2015-01-24,anti-pegida,demonstration,Stadt Freiburg;Universität Freiburg,20000,0,0,1,too many participants,NA
858,03,1527501166Freiburg_article_152.,Freiburg,2015-01-23,anti-pegida,demonstration,Stadt Freiburg;Universität Freiburg;parties,20000,0,NA,NA,NA,NA
859,03,1527501097Freiburg_article_149,Freiburg,2015-01-23,anti-pegida,demonstration,NA,20000,NA,NA,NA,NA,NA
860,03,1527500973Freiburg_article_148,Freiburg,2015-01-23,anti-pegida,demonstration,NA,20000,NA,NA,NA,NA,"Viele Farben, viel Miteinander, Vielfalt;Gute Laune;Ja zur Moschee im Wolfswinkel;Patriotismus verdirbt die Geschichte;Beleidigte Leberwurst gegen die Salamisierung des Abendbrots"
861,03,1527500949Freiburg_article_147,Freiburg,2015-01-23,anti-pegida,demonstration,Stadt Freiburg,20000,NA,1,1,disruptors,NA
862,03,1527500779Freiburg_article_140,Freiburg,2015-01-28,anti-pegida,demonstration,NA,20000,NA,NA,NA,NA,NA
863,03,1528985561Halle_article_145,Halle,2015-11-02,anti-pegida,demonstration,No Halgida,400,0,0,NA,NA,NA
864,03,1528985561Halle_article_145,Halle,2015-11-02,pro-pegida,demonstration,NA,480,0,0,1,NA,NA
865,03,1528985224Halle_article_130,Halle,2015-11-09,anti-pegida,demonstration,NA,470,4,2,NA,NA,NA
866,03,1528985224Halle_article_130,Halle,2015-11-09,pro-pegida,demonstration,NA,320,4,2,NA,NA,NA
867,03,1528984801Halle_article_112,Halle,2015-12-08,pro-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
868,03,1528279034Mannheim_article_59,Mannheim,2015-01-17,anti-pegida,demonstration,Die Grünen;Stadt Mannheim;Regierung Baden-Württemberg;SPD,12000,0,0,NA,NA,"Toleranz;Mannheim ist bunt;Je suis Charlie;Vielfalt statt Einfalt;Liebe Asylanten, bitte lasst uns mit den Pegida-Deutschen nicht allein"
869,03,1528279012Mannheim_article_58,Mannheim,2015-01-17,anti-pegida,demonstration,Die Grünen;SPD;Stadt Mannheim,11750,0,NA,NA,NA,"Für eine Willkommenskultur;Vielfalt statt Einfalt;iebe Asylanten, bitte lasst uns mit den Pegida-Deutschen nicht allein;Für ein buntes Deutschland"
870,03,1528278990Mannheim_article_57,Mannheim,2015-01-17,anti-pegida,demonstration,NA,12000,0,NA,NA,NA,NA
871,03,1527586779Hamburg_article_236,Hamburg,2015-01-05,anti-pegida,demonstration,Tegida,5000,NA,NA,NA,NA,Bunt statt braun;Kein Mensch ist illegal;In Hamburg sagt man moin!
872,03,1527586755Hamburg_article_235,Hamburg,2015-01-06,anti-pegida,demonstration,Tegida,2000,NA,NA,NA,NA,NA
873,03,1527586731Hamburg_article_234,Hamburg,2015-01-05,anti-pegida,demonstration,Tegida;unions;Hamburgische Bürgschaft,1000,NA,NA,NA,NA,NA
874,03,1527586610Hamburg_article_233,Hamburg,2015-01-05,anti-pegida,demonstration,NA,4500,NA,NA,NA,NA,NA
875,03,1527586586Hamburg_article_232,Hamburg,2015-01-05,anti-pegida,demonstration,Tegida;Die Grünen;FDP;Paritätischer Wohlfahrtsverband;Refugee Aid Harvestehude;Die Linke;Recht auf Stadt;Piratenpartei,4500,0,NA,NA,NA,NA
876,03,1527586391Hamburg_article_228.,Hamburg,2015-01-05,anti-pegida,demonstration,Tegida;Hamburgische Bürgschaft;unions,4000,NA,NA,NA,NA,NA
877,03,1527586259Hamburg_article_222,Hamburg,2015-01-06,anti-pegida,demonstration,Tegida;Die Linke,5000,NA,NA,NA,NA,NA
878,03,1529325435Bonn_article_501,Bonn,2014-12-16,anti-pegida,demonstration,Bonn stellt sich quer,1600,NA,NA,NA,NA,NA
879,03,1529325435Bonn_article_501,Bonn,2014-12-16,pro-pegida,demonstration,Pegida,NA,NA,NA,NA,NA,NA
880,03,1529325345Bonn_article_497,Bonn,2014-12-16,anti-pegida,demonstration,Bonn stellt sich quer,1600,NA,NA,NA,NA,NA
881,03,1529325345Bonn_article_497,Bonn,2014-12-16,pro-pegida,demonstration,Pegida,NA,NA,NA,NA,NA,NA
882,03,1529325301Bonn_article_495,Bonn,2014-12-16,anti-pegida,demonstration,Bonn stellt sich quer,1600,NA,NA,NA,NA,NA
883,03,1529325301Bonn_article_495,Bonn,2014-12-16,pro-pegida,demonstration,Pegida,NA,NA,NA,NA,NA,NA
884,03,1529325211Bonn_article_491,Bonn,2014-12-15,anti-pegida,demonstration,NA,1600,NA,NA,NA,NA,NA
885,03,1529325211Bonn_article_491,Bonn,2014-12-15,pro-pegida,demonstration,Pegida;Pro NRW,300,NA,NA,NA,NA,NA
886,03,1529325189Bonn_article_490,Bonn,2014-12-15,pro-pegida,demonstration,NA,24,NA,NA,NA,NA,NA
887,03,1529325165Bonn_article_489,Bonn,2014-12-15,pro-pegida,demonstration,Pegida,24,NA,NA,NA,NA,NA
888,03,1529325143Bonn_article_488,Bonn,2014-12-16,anti-pegida,demonstration,Bonn stellt sich quer,1600,NA,NA,NA,NA,NA
889,03,1529325143Bonn_article_488,Bonn,2014-12-16,pro-pegida,demonstration,Pegida,NA,NA,NA,NA,NA,NA
890,03,1529325120Bonn_article_487,Bonn,2014-12-15,pro-pegida,demonstration,Pegida,300,NA,NA,NA,NA,NA
891,03,1529325096Bonn_article_486,Bonn,2014-12-15,anti-pegida,"demonstration, blockade",NA,1600,NA,NA,NA,NA,NA
892,03,1529325096Bonn_article_486,Bonn,2014-12-15,pro-pegida,demonstration,Pegida,NA,NA,NA,2,counter-demonstrators,NA
893,03,1529324964Bonn_article_485,Bonn,2014-12-15,pro-pegida,demonstration,Pegida;Bogida,200,0,0,2,counter-demonstrators,NA
894,03,1529324964Bonn_article_485,Bonn,2014-12-15,anti-pegida,"demonstration, blockade",Bonn stellt sich quer,3000,2,2,0,NA,NA
895,03,1529324941Bonn_article_484,Bonn,2014-12-15,pro-pegida,demonstration,Pegida;Bogida,NA,NA,0,NA,NA,NA
896,03,1529324941Bonn_article_484,Bonn,2014-12-15,anti-pegida,demonstration;drown,SPD;Die Grünen;Antifa,NA,NA,0,NA,NA,NA
897,03,1529324919Bonn_article_483,Bonn,2014-12-15,anti-pegida,demonstration;blockade,Bonn stellt sich quer,2000,NA,NA,NA,NA,NA
898,03,1529324919Bonn_article_483,Bonn,2014-12-15,pro-pegida,demonstration,Bogida,300,NA,NA,1,counter-demonstrators,NA
899,03,1529324874Bonn_article_481,Bonn,2014-12-15,anti-pegida,demonstration;blockade,Bonn stellt sich quer,3000,NA,NA,NA,NA,NA
900,03,1529324874Bonn_article_481,Bonn,2014-12-15,pro-pegida,demonstration,Bogida,300,NA,NA,2,counter-demonstrators,NA
901,03,1529324851Bonn_article_480,Bonn,2014-12-15,anti-pegida,demonstration;blockade,Bonn stellt sich quer,3000,2,2,NA,NA,NA
902,03,1529324851Bonn_article_480,Bonn,2014-12-15,pro-pegida,demonstration,Pegida;neonazis;Bogida,200,0,0,2,counter-demonstrators,NA
903,03,1529324637Bonn_article_479,Bonn,2014-12-15,anti-pegida,demonstration,churches;union;Die Grünen;SPD;CDU;left groups,800,NA,NA,NA,NA,NA
904,03,1529324637Bonn_article_479,Bonn,2014-12-15,pro-pegida,demonstration,Bogida,NA,NA,NA,NA,NA,NA
905,03,1529324614Bonn_article_478,Bonn,2014-12-15,pro-pegida,demonstration,Bogida,150,NA,NA,NA,NA,NA
906,03,1529324614Bonn_article_478,Bonn,2014-12-15,anti-pegida,demonstration,churches;unions;clubs;parties,1000,NA,NA,NA,NA,NA
907,03,1529324592Bonn_article_477,Bonn,2014-12-15,pro-pegida,demonstration,Bogida,NA,NA,NA,2,counter-demonstrators,NA
908,03,1529324592Bonn_article_477,Bonn,2014-12-15,anti-pegida,demonstration;blockade,Bonn stellt sich quer;parties;unions;churches;clubs,NA,NA,NA,NA,NA,NA
909,03,1529324570Bonn_article_476,Bonn,2014-12-15,pro-pegida,demonstration,Pegida,NA,NA,NA,NA,NA,NA
910,03,1529324570Bonn_article_476,Bonn,2014-12-15,anti-pegida,demonstration;blockade,NA,NA,NA,NA,NA,NA,NA
911,03,1529324547Bonn_article_475,Bonn,2014-12-17,pro-pegida,demonstration,Bogida;Pro NRW,200,NA,NA,NA,NA,NA
912,03,1529324479Bonn_article_472,Bonn,2014-12-15,pro-pegida,demonstration,Pegida,300,NA,NA,NA,NA,NA
913,03,1529324412Bonn_article_469,Bonn,2014-12-15,pro-pegida,demonstration,Bogida;Pro NRW,200,NA,NA,2,counter-demonstrators,"Gegen jeden, der es unternimmt, diese demokratische Ordnung zu beseitigen, haben alle Deutschen das Recht zum Widerstand, wenn andere Abhilfe nicht möglich ist"
914,03,1529324412Bonn_article_469,Bonn,2014-12-15,anti-pegida,demonstration;blockade,Bonn stellt sich quer;Antifa,2000,NA,NA,NA,NA,NA
915,03,1529323341Bonn_article_437,Bonn,2014-12-22,anti-pegida,demonstration,NA,2500,NA,NA,NA,NA,NA
916,03,1529323341Bonn_article_437,Bonn,2014-12-22,pro-pegida,demonstration,Bogida,250,NA,NA,NA,NA,NA
917,03,1529321921Bonn_article_419,Bonn,2014-12-22,pro-pegida,demonstration,Bogida,300,0,NA,NA,NA,NA
918,03,1529321921Bonn_article_419,Bonn,2014-12-22,anti-pegida,demonstration,Bonn stellt sich quer;Stadt Bonn,3000,0,NA,NA,NA,NA
919,03,1529321899Bonn_article_418,Bonn,2014-12-22,pro-pegida,demonstration,Bogida;Pro NRW,300,0,NA,NA,NA,NA
920,03,1529321899Bonn_article_418,Bonn,2014-12-22,anti-pegida,demonstration,Bonn stellt sich quer;Stadt Bonn,3000,0,NA,NA,NA,NA
921,03,1529321850Bonn_article_416,Bonn,2014-12-22,pro-pegida,demonstration,Bogida,250,0,NA,NA,NA,NA
922,03,1529321850Bonn_article_416,Bonn,2014-12-22,anti-pegida,demonstration,NA,2500,0,NA,NA,NA,NA
923,03,1529321714Bonn_article_410,Bonn,2014-12-22,pro-pegida,demonstration,NA,200,NA,NA,NA,NA,NA
924,03,1529321714Bonn_article_410,Bonn,2014-12-22,anti-pegida,demonstration,NA,2500,NA,NA,NA,NA,NA
925,03,1529321690Bonn_article_409,Bonn,2014-12-22,pro-pegida,demonstration,Bogida,300,NA,NA,NA,NA,NA
926,03,1529321690Bonn_article_409,Bonn,2014-12-22,anti-pegida,demonstration,Bonn stellt sich quer;Stadt Bonn,3000,NA,NA,NA,NA,NA
927,03,1529321645Bonn_article_407,Bonn,2014-12-22,pro-pegida,demonstration,Bogida,300,0,NA,NA,NA,NA
928,03,1529321645Bonn_article_407,Bonn,2014-12-22,anti-pegida,demonstration,Bonn stellt sich quer,3000,0,NA,NA,NA,NA
929,03,1529321600Bonn_article_405,Bonn,2014-12-22,pro-pegida,demonstration,Bogida,200,NA,NA,NA,NA,NA
930,03,1529321600Bonn_article_405,Bonn,2014-12-22,anti-pegida,demonstration,NA,2500,NA,NA,NA,NA,NA
931,03,1529319698Bonn_article_326,Bonn,2015-01-13,pro-pegida,demonstration,Pegida,200,NA,NA,NA,NA,NA
932,03,1529319698Bonn_article_326,Bonn,2015-01-13,anti-pegida,demonstration,NA,2000,NA,NA,NA,NA,NA
933,03,1529929833Trier_article_73,Trier,2015-01-26,anti-pegida,demonstration,Trier für alle,1000,0,NA,NA,NA,NA
934,03,1529929812Trier_article_72,Trier,2015-01-26,anti-pegida,demonstration,Trier für alle,900,0,NA,0,NA,"Say it loud, say it clear - Refugees are welcome here!"
935,03,1529929791Trier_article_71,Trier,2015-01-26,anti-pegida,demonstration,"Für ein buntes Trier, gemeinsam gegen Rechts",800,0,0,NA,NA,NA
936,03,1529929767Trier_article_70,Trier,2015-01-27,anti-pegida,demonstration,NA,800,NA,NA,NA,NA,NA
937,03,1527522458Schwerin_article_253,Schwerin,2015-01-12,pro-pegida,demonstration,Mvgida,NA,NA,NA,NA,NA,NA
938,03,1527522458Schwerin_article_253,Schwerin,2015-01-12,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
939,03,1527522392Schwerin_article_250,Schwerin,2015-01-12,pro-pegida,demonstration,Pegida,300,NA,0,1,counter-demonstrators,Je suis Charlie
940,03,1527522392Schwerin_article_250,Schwerin,2015-01-12,anti-pegida,demonstration;drowning,Stadt Schwerin,NA,NA,0,0,NA,Ihr könnt nach Hause gehen
941,03,1527522366Schwerin_article_249,Schwerin,2015-01-12,pro-pegida,demonstration,Mvgida;NPD;neonazis,300,NA,0,1,counter-demonstrators,Lügenpresse auf die Fresse;Asylbetrug stoppen - Heimat und Identität wahren;Fernsehen und Presse lügen;Wir sind das Volk
942,03,1527522366Schwerin_article_249,Schwerin,2015-01-12,anti-pegida,demonstration;darkening;blockade,Landesjugendring;unions;parties;churches;Schwegdida;Regierung Mecklenburg-Vorpommern;Landtag Mecklenburg-Vorpommern;SPD;Die Linke;Stadt Schwerin;Antifa,1600,NA,0,NA,NA,NA
943,03,1527522323Schwerin_article_247,Schwerin,2015-01-13,pro-pegida,demonstration,Mvgida,NA,NA,NA,1,counter-demonstrators,NA
944,03,1527522323Schwerin_article_247,Schwerin,2015-01-13,anti-pegida,demonstration;darkening;blockade,NA,NA,NA,NA,NA,NA,NA
945,03,1527522077Schwerin_article_239,Schwerin,2015-01-12,pro-pegida,demonstration,Mvgida;NPD;kameradschaften,NA,NA,NA,1,counter-demonstrators,NA
946,03,1527522077Schwerin_article_239,Schwerin,2015-01-12,anti-pegida,demonstration;blockade,unions;parties;churches,NA,NA,NA,NA,NA,NA
947,03,1527521091Schwerin_article_197,Schwerin,2015-01-26,pro-pegida,demonstration,Megida;NPD;Mvgida;neonazis,500,NA,0,NA,NA,Lügenpresse
948,03,1527521091Schwerin_article_197,Schwerin,2015-01-26,anti-pegida,demonstration;darkening,Aktionsbündnis für ein friedliches und weltoffenes Schwerin;Regierung Mecklenburg-Vorpommer;DGB;SPD;Die Linke;Stadt Schwerin,500,NA,0,1,blackout,NA
949,03,1527520962Schwerin_article_192,Schwerin,2015-01-26,pro-pegida,demonstration,Mvgida;Megida;Rogida,NA,NA,NA,NA,NA,NA
950,03,1527520962Schwerin_article_192,Schwerin,2015-01-26,anti-pegida,demonstration,Stadt Schwerin,NA,NA,NA,NA,NA,NA
951,03,1527520381Schwerin_article_167,Schwerin,2015-02-09,pro-pegida,demonstration,Mvgida;neonazis,250,NA,0,0,NA,NA
952,03,1527520381Schwerin_article_167,Schwerin,2015-02-09,anti-pegida,demonstration,Gemeinsam für ein weltoffenes und friedliches Schwerin;DGB;Unternehmerverband,NA,NA,NA,NA,NA,NA
953,03,1527520381Schwerin_article_167,Schwerin,2015-02-09,anti-pegida,demonstration,Aktionsbündnis für ein friedliches und weltoffenes Schwerin;DGB;Unternehmerverband,150,2,2,NA,NA,NA
954,03,1527520359Schwerin_article_166,Schwerin,2015-02-09,pro-pegida,demonstration,Mvgida;Megida,250,NA,NA,NA,NA,NA
955,03,1527520359Schwerin_article_166,Schwerin,2015-02-09,anti-pegida,demonstration,DGB,300,NA,NA,NA,NA,NA
956,03,1527520359Schwerin_article_166,Schwerin,2015-02-09,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
957,03,1527520359Schwerin_article_166,Schwerin,2015-02-09,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
958,03,1527520154Schwerin_article_157,Schwerin,2015-02-23,pro-pegida,demonstration,Megida,260,NA,NA,NA,NA,NA
959,03,1527520154Schwerin_article_157,Schwerin,2015-02-23,anti-pegida,demonstration,SPD;Für ein friedliches und weltoffenes Schwerin,180,NA,NA,NA,NA,NA
960,03,1527520154Schwerin_article_157,Schwerin,2015-02-23,anti-pegida,demonstration,SPD;Aktionsbündnis für ein friedliches und weltoffenes Schwerin,70,NA,NA,NA,NA,NA
961,03,1527520154Schwerin_article_157,Schwerin,2015-02-23,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
962,03,1527519025Schwerin_article_118,Schwerin,2015-10-17,pro-pegida,demonstration,Pegida,300,0,0,NA,NA,NA
963,03,1527519001Schwerin_article_117,Schwerin,2015-10-17,pro-pegida,demonstration,Pegida,300,0,0,NA,NA,NA
964,03,1528274750Stuttgart_article_255,Stuttgart,2015-01-05,anti-pegida,demonstration,Stadt Stuttgart;Die Grünen,8000,NA,NA,NA,NA,NA
965,03,1528274617Stuttgart_article_254,Stuttgart,2015-01-05,anti-pegida,demonstration,NA,8000,NA,NA,NA,NA,NA
966,03,1528273640Stuttgart_article_249,Stuttgart,2015-01-05,anti-pegida,demonstration,NA,8000,NA,NA,NA,NA,NA
967,03,1528273592Stuttgart_article_247,Stuttgart,2015-01-05,anti-pegida,demonstration;church bells,Die AnStifter;SPD;Die Grünen;Regierung Baden-Württemberg;Stadt Stuttgart,8000,NA,NA,NA,NA,NA
968,03,1528273548Stuttgart_article_245,Stuttgart,2015-01-05,anti-pegida,demonstration,Stadt Stuttgart;Die Grünen,8000,NA,NA,NA,NA,NA
969,03,1528273527Stuttgart_article_244,Stuttgart,2015-01-07,anti-pegida,demonstration,NA,8000,NA,NA,NA,NA,NA
970,03,1528273504Stuttgart_article_243,Stuttgart,2015-01-05,anti-pegida,demonstration,Stadt Stuttgart;Die Grünen,8000,NA,NA,NA,NA,NA
971,03,1528273481Stuttgart_article_242,Stuttgart,2015-01-05,anti-pegida,demonstration,Die AnStifter;GEW;SPD;Die Grünen;Die Linke;anti-Stuttgart 21 activists;Animal Protection Alliance;Stadt Stuttgart;Regierung Baden-Württemberg,2000,NA,NA,NA,NA,NA
972,03,1528273460Stuttgart_article_241,Stuttgart,2015-01-05,anti-pegida,demonstration,Stadt Stuttgart;Die Grünen,8000,NA,NA,NA,NA,NA
973,03,1528273327Stuttgart_article_240,Stuttgart,2015-01-05,anti-pegida,demonstration,NA,8000,NA,NA,NA,NA,NA
974,03,1528273305Stuttgart_article_239,Stuttgart,2015-01-07,anti-pegida,demonstration,Stadt Stuttgart;Die Grünen;SPD;Die Linke;Regierung Baden-Württemberg;Die AnStifter;GEW,8000,NA,NA,NA,NA,Stuttgart bleibt bunt;Say no to racism
975,03,1528273132Stuttgart_article_236,Stuttgart,2015-01-07,anti-pegida,demonstration,Die AnStifter;Stadt Stuttgart;unions;Die Grünen;Regierung Baden-Württemberg;left groups;churches,8000,NA,NA,NA,NA,Gegen Neonazis und Pegida-Falschmünzer;Vielfalt tut gut in jeder Beziehung;
976,03,1528273089Stuttgart_article_234,Stuttgart,2015-01-07,anti-pegida,demonstration,Stadt Stuttgart;Die Grünen,8000,NA,NA,NA,NA,NA
977,03,1528273040Stuttgart_article_232,Stuttgart,2015-01-07,anti-pegida,demonstration,NA,8000,NA,NA,NA,NA,NA
978,03,1528272938Stuttgart_article_228,Stuttgart,2015-01-05,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
979,03,1528272800Stuttgart_article_222,Stuttgart,2015-01-12,anti-pegida,demonstration,Stopegida,300,NA,NA,NA,NA,Hoch die internationale Solidarität
980,03,1528272775Stuttgart_article_221,Stuttgart,2015-01-12,anti-pegida,demonstration,NA,NA,NA,NA,NA,NA,NA
981,03,1528208262Stuttgart_article_134,Stuttgart,2015-05-17,pro-pegida,demonstration,Pegida;Berserker Pforzheim;Freikorps Villingen Bodensee,200,NA,0,0,NA,NA
982,03,1528208262Stuttgart_article_134,Stuttgart,2015-05-17,anti-pegida,demonstration;blockade,"Für Vielfalt, gegen Rassismus;CDU;SPD;Regierung Baden-Württemberg;unions;anti-Stuttgart 21 activists;Environmental Protection Youth;left groups;Turkish Community of Germany;DGB",4000,2,2,NA,NA,NA
